Kundennummer,Produktname,Produkt-ID,Eröffnungsdatum
K00609,Sparbuch,08091db9-ca92-487a-87f6-6eaed63cb954,2019-01-07
K00610,Kreditkarte,91497060-86c0-4e58-b5d6-76a3a7a1c283,2023-03-13
K00610,Konsumkredit,ac5c7cd8-2cd8-4880-a37a-b50621c83890,2022-07-13
K00610,Girokonto,5df51e6c-803e-4eb7-8234-cfecb580cfb7,2016-09-28
K00610,Wertpapierdepot,b0b83633-fe87-4ae3-a903-03f54f0364c3,2018-05-04
K00610,Immobilienfinanzierung,798f8eb2-d82b-450c-9fbd-ab12baf39e7e,2023-05-03
K00611,Debitkarte,41c3254c-ca62-40f6-84a9-d3fa24ca49a8,2020-02-24
K00611,Girokonto,fd7dc479-0752-49fa-a717-7dc597cdfc56,2016-09-08
K00611,Konsumkredit,5c12ecad-f2a8-4952-8d5e-7996796e6a55,2025-03-08
K00612,Konsumkredit,57749c98-a36b-465c-a9ae-2578df649347,2016-01-07
K00612,Girokonto,6b7f4600-27e8-481e-a80e-29cbfeadcee8,2019-09-10
K00613,Konsumkredit,3de6cd08-497a-4068-ad61-6f27d12b9410,2017-11-09
K00613,Girokonto,3645e725-7fb5-489d-b818-006e055d39cb,2015-09-19
K00614,Girokonto,0880a6e0-5e87-4385-897b-7e24106c5f97,2019-07-24
K00615,Immobilienfinanzierung,18cd92d9-a0d9-4c11-a665-070811de7183,2016-03-12
K00615,Debitkarte,f29e19d3-0337-499f-a407-f99afe235168,2020-05-14
K00615,Sparbuch,7916d5e1-84cf-407f-be81-da41d843a55f,2022-06-26
K00616,Debitkarte,c8fc8694-e5c4-433c-a2db-d6528ceba6d4,2020-12-12
K00616,Sparbuch,f64566db-3fa2-49d9-a269-92ac17501f04,2018-12-14
K00616,Kreditkarte,52195403-588d-465a-9c59-1c2ae6edc426,2018-03-16
K00616,Girokonto,fd5873b7-8881-4fb8-8064-3359428f6558,2018-07-06
K00617,Wertpapierdepot,fe7108df-1d8f-4cf2-83ec-78f61dc5bf22,2020-09-29
K00617,Girokonto,2f863cb1-4ce5-412d-99e5-9e89edd13113,2018-06-30
K00617,Debitkarte,6c3444f1-7c2f-424c-882d-ed50dee2ddd5,2015-10-22
K00617,Sparbuch,5b238e54-1508-4467-a9de-9153ddb56d0e,2018-10-26
K00617,Konsumkredit,946abaa2-7e46-416a-9be7-f367a3b4d53a,2017-04-21
K00618,Kreditkarte,62e63783-2ef1-43a4-bd46-7e8cde453495,2020-07-13
K00618,Sparbuch,29ff5359-1943-4585-92e5-1dcf510e8cdd,2017-12-07
K00618,Debitkarte,00caf752-30d6-4c0a-bfdc-9224d68b0bc5,2017-05-01
K00619,Wertpapierdepot,43d6956f-ee3a-4a1b-913b-7277ce6a6506,2021-09-26
K00619,Kreditkarte,9d2835d9-4d06-48c2-a97c-d77c604c4ce6,2020-01-29
K00619,Konsumkredit,358987f5-f928-4ace-917d-40a92cb0e6a3,2023-10-17
K00619,Sparbuch,bd2c1575-21b5-4f8a-be92-0d296068b7b8,2024-05-21
K00620,Girokonto,6770c4e7-146f-4b6d-b88e-eeda4fb37220,2015-08-09
K00621,Debitkarte,308d3a11-1531-46ba-be30-79628e565b8e,2023-04-24
K00621,Girokonto,2139947e-cf75-4086-a617-973a8ef20b67,2022-06-07
K00622,Kreditkarte,3ab7e1fc-9413-4aa5-89c0-c9ce7d23aec9,2021-05-17
K00622,Konsumkredit,7d2ac16f-e12b-414f-9fd3-84f035425572,2018-05-15
K00622,Immobilienfinanzierung,19fcf17b-4295-4035-9181-d160259cb9b6,2024-06-10
K00622,Debitkarte,0e72e161-13e7-4487-80fa-1887e0bbd95f,2018-08-27
K00622,Sparbuch,ce934aef-f6f7-4574-9e0e-16ae5e793a0a,2024-03-25
K00623,Sparbuch,aac4fa70-7904-454f-9efe-aa6694a343e1,2023-03-01
K00623,Immobilienfinanzierung,d03a5c50-c175-46fa-a483-4d66b412478e,2022-12-12
K00624,Sparbuch,a5d0b7e0-4635-4245-be21-27324a29bb0a,2017-03-09
K00625,Wertpapierdepot,13771aff-aa9b-49ae-a555-9b6b2892a176,2021-11-29
K00625,Debitkarte,944d5552-2862-4d9f-82d3-d26ee06f0d32,2021-04-21
K00625,Kreditkarte,89809226-7d48-4aeb-8476-ec9297fc6c41,2015-10-18
K00625,Immobilienfinanzierung,f2fcd9c8-b034-47e1-87f7-f61209c43f98,2019-12-04
K00625,Konsumkredit,4d89c5f2-ed8b-4cf1-a652-3f4242129431,2019-12-03
K00626,Debitkarte,652ff8e9-4bde-41ff-b84c-4be45f4871c0,2020-11-09
K00627,Sparbuch,cf3158b1-f40d-47bb-9bef-d969d05ac7d4,2019-09-01
K00627,Wertpapierdepot,55832f04-254c-438d-a0c9-d62903095ba9,2016-05-12
K00627,Kreditkarte,e8b075b9-3b9b-488f-8adc-1e9f27a14246,2015-12-21
K00628,Sparbuch,72ba2d9c-e0d3-411f-9902-e6922cc96eab,2021-02-10
K00628,Kreditkarte,dda1eba4-325e-43ec-a96e-ee4c31be4ec4,2024-05-30
K00628,Konsumkredit,8ad611f0-a593-4bf2-872e-f18fb70c1bd8,2015-11-08
K00628,Immobilienfinanzierung,6d8dd7b8-3a72-41b6-8b23-52d31e78f47a,2019-04-01
K00628,Wertpapierdepot,4f8cd6eb-4b84-47a1-9b0f-c08ef46dd3a6,2021-10-17
K00629,Debitkarte,c98ecee5-b3ec-4646-9a4d-f79652ab2cd9,2019-10-10
K00630,Konsumkredit,c80ea9de-ceaf-454e-8188-ed1508c8fee0,2022-12-11
K00630,Debitkarte,8bc2e356-2922-476c-98aa-79c6098c29c4,2023-11-06
K00631,Sparbuch,4a600ea2-e8f7-4ee5-a127-7ca0e79a7ee5,2022-09-23
K00632,Kreditkarte,92654771-c168-4336-a48f-15ccedbf851b,2022-11-09
K00632,Wertpapierdepot,00b9402d-b378-4908-80ea-8b2e748cf09f,2019-10-21
K00632,Girokonto,ae81a855-b64e-4087-8f46-f3c9f27c3f93,2018-08-27
K00632,Debitkarte,fbccb151-3612-4a69-9150-f66798fc5658,2022-11-11
K00633,Immobilienfinanzierung,612d62d0-cd76-4994-8c9d-8226b5aa89a0,2021-03-10
K00633,Sparbuch,229e7855-3c2a-4f83-b25b-c46832f73a51,2016-12-18
K00633,Konsumkredit,76c428fb-c530-40c5-bfff-4f1ccf705f38,2016-10-29
K00634,Konsumkredit,fec1f43a-d6d1-4964-a9d7-905f38dd6add,2018-05-01
K00634,Immobilienfinanzierung,790ff936-7d4b-4b54-88a7-7b064bb1f301,2020-05-08
K00634,Wertpapierdepot,1c4edc88-5f17-483f-a411-5f9ade612186,2023-03-12
K00634,Sparbuch,591719d0-2394-494e-a6cf-353c11874fa7,2016-12-07
K00634,Debitkarte,08b27aa0-6441-497c-8391-8222e41761f3,2020-03-24
K00635,Girokonto,5093ce79-a586-4eda-b826-3cc87a27c5d6,2020-07-25
K00636,Girokonto,a6ec8052-830c-497f-9a7f-32c75ffb9bc6,2025-01-06
K00636,Debitkarte,73b1ae1e-1dc3-4782-8f6c-3a46211330c7,2015-11-17
K00636,Immobilienfinanzierung,19011a59-3042-493d-bd60-12e3ae24e988,2023-08-30
K00636,Sparbuch,10c8d583-6e09-428f-9c00-6dea078e2b4c,2020-02-06
K00636,Kreditkarte,fc9dae84-7dea-41d2-95a9-60375c29c6a3,2017-07-27
K00637,Debitkarte,06bc9d39-3fb6-4fb8-827f-b77a64297237,2016-07-21
K00638,Wertpapierdepot,7691385f-eb8e-4149-8d9b-eb8a0b6d76c5,2018-02-13
K00638,Immobilienfinanzierung,562242cd-261e-449b-848c-6186b73b96b2,2017-02-09
K00638,Debitkarte,b21fbbcc-2e53-4c5a-b889-5ca41d767e31,2023-09-12
K00638,Konsumkredit,69baddc2-0717-472a-af57-29f1b69a424e,2015-04-26
K00639,Kreditkarte,dddaf692-3cba-402c-85d0-06e995109b8d,2016-05-06
K00639,Konsumkredit,89d1fd52-32f8-46ae-a9cf-b12a353193c3,2025-01-31
K00639,Girokonto,3f132ac0-c319-4eb5-a1f0-35bcba8d2a3b,2020-07-28
K00639,Sparbuch,9b49b1d1-4bfd-4985-9a26-7936db799fa5,2019-11-09
K00640,Girokonto,6d9f93b5-9406-47e0-b569-24c9ba361a2a,2019-07-04
K00640,Immobilienfinanzierung,ca403866-b386-4ab4-9380-15c7181a5254,2018-02-22
K00640,Debitkarte,8f62fdfb-db98-47ee-a15c-f8de3c048d0c,2024-10-03
K00641,Sparbuch,e782c7ff-3205-47a8-9e3e-d4f42a595a15,2017-10-20
K00641,Debitkarte,51fea5e9-caeb-420e-a624-62779e8159b9,2018-04-13
K00641,Wertpapierdepot,c67ca6f8-0f5e-4dc3-8456-cc3ff2964233,2022-07-09
K00641,Immobilienfinanzierung,3751f306-b00e-4a6b-b1c4-1038efb75072,2019-02-26
K00641,Kreditkarte,c0a4657d-5227-4eec-b092-737b59fa2253,2020-07-10
K00642,Kreditkarte,27938e5f-bed2-4bd2-bd49-397a1d570389,2024-09-26
K00642,Debitkarte,577bc605-0aee-48fd-9960-d5a978631112,2018-11-19
K00642,Girokonto,016915ad-c53c-495f-b345-d2b5aca50629,2023-04-17
K00642,Immobilienfinanzierung,85bc1a14-f7cf-47d5-9fe7-ceb5213e686a,2017-05-24
K00642,Konsumkredit,edb333ab-483b-4828-b7e5-2ccbf8e041ad,2018-10-25
K00643,Kreditkarte,775d870e-1241-4620-9dae-22f5ae39abfe,2017-08-05
K00643,Sparbuch,9eac18aa-16a0-46f1-8750-248265d110f9,2020-07-13
K00643,Girokonto,fd1a8796-edb3-4158-bdfb-e7cdb780063b,2020-02-16
K00643,Debitkarte,f0786b0f-4b09-41c9-b043-10dd2b05b701,2017-04-04
K00644,Konsumkredit,f2fb63e9-6816-4c9a-9c53-7cc254a6431b,2021-08-12
K00645,Konsumkredit,968138fb-544b-41a0-8819-57fbc3f06fbc,2016-10-18
K00646,Wertpapierdepot,a9e242d6-45c8-4961-9d18-d2dd68524f03,2017-04-29
K00646,Girokonto,0853bf92-58d6-4b1f-ba77-6610d85cc571,2023-10-18
K00646,Immobilienfinanzierung,29e59ac5-8cc2-4598-86b2-396cb25f131a,2022-07-06
K00646,Sparbuch,5253636c-a09f-490b-be0b-6364f7c9bf82,2020-05-18
K00646,Kreditkarte,06739a7d-1de8-45c5-9027-d95e48ff90e0,2017-01-23
K00647,Kreditkarte,e9b828fe-2884-4812-8ed2-b0acdf2a097f,2020-09-15
K00648,Kreditkarte,a3902b27-80a0-4c9c-bc9a-2a741092a76c,2020-05-11
K00648,Girokonto,fb3c86f3-ad99-4a5d-83e0-cf78c7a62c36,2022-01-14
K00649,Konsumkredit,99d236a5-c223-435d-b742-be38b8897e70,2021-12-02
K00649,Immobilienfinanzierung,96fdd6da-6f79-467a-beb3-41ae0b9b1473,2018-04-07
K00650,Wertpapierdepot,bcf27d8f-27d4-4112-b076-213aecda283f,2025-02-16
K00650,Kreditkarte,ebaf25e4-8108-4d15-9e02-56b54b445e54,2016-02-21
K00650,Immobilienfinanzierung,45ec6520-cad5-46f5-9ba0-27e7d17ef742,2022-07-05
K00650,Sparbuch,da9a2fb2-bfad-4a71-a96b-fbbae9b62ea0,2023-07-12
K00650,Konsumkredit,8fcbb360-0b97-42b2-953c-a0127ffd3ec4,2024-09-26
K00651,Kreditkarte,db5ac05e-0c2b-411b-8f86-91fd914586f6,2017-01-19
K00651,Immobilienfinanzierung,3f08fb9c-7235-4ca5-8da9-1331921659a6,2015-10-02
K00652,Debitkarte,772261fd-3f9f-44ee-bccd-9390230d078f,2019-03-21
K00653,Immobilienfinanzierung,76d1e8ba-077b-4d69-8898-3817836f8628,2022-06-15
K00654,Immobilienfinanzierung,62daed18-98aa-4a00-9538-dfaf10661a35,2023-06-24
K00654,Wertpapierdepot,2bc95b24-e522-456e-8e2a-abcf444e9554,2015-05-28
K00654,Girokonto,db9f4b7b-d02a-405c-a305-2127d34f51c6,2024-09-27
K00654,Debitkarte,1bda53d4-01b5-4ce0-8630-530788c07949,2015-11-26
K00655,Kreditkarte,f7a58fd6-2b41-496c-bacf-4792d9880f7e,2015-04-17
K00655,Girokonto,54b10f37-864e-4606-b730-6fb6b7d6513d,2020-07-30
K00655,Konsumkredit,33ee0fad-d175-4ded-b413-80a6e0fa63c9,2024-03-29
K00655,Wertpapierdepot,411fbbeb-4f3d-40e6-a181-feda66155085,2024-12-07
K00655,Immobilienfinanzierung,b2292975-9489-43d2-befb-5e27e7baa072,2024-08-26
K00656,Girokonto,d1d042be-7783-44fc-a49e-16dab670d942,2023-01-23
K00656,Konsumkredit,f74a1b05-f969-4cb4-809c-8181e4f8057a,2024-05-06
K00656,Wertpapierdepot,c0bbcda9-5837-46e4-9425-8b75a0cee782,2016-06-23
K00657,Immobilienfinanzierung,adc6be28-4958-4b04-83d0-49f6673d3854,2016-09-21
K00657,Sparbuch,055ee417-08b6-4f0a-aecb-7d8f5fde4fcf,2016-07-12
K00658,Debitkarte,d4b70634-0d44-441d-93c7-a52d74056bcf,2019-04-20
K00658,Girokonto,12912eba-92c3-4812-9aa8-972ab11366b3,2018-12-13
K00658,Wertpapierdepot,0c66391e-ee41-4ac6-89f2-e22510d038fa,2024-04-26
K00659,Sparbuch,f1c0abb6-a015-4daa-8cf8-ec9af48c6aae,2024-03-17
K00660,Girokonto,27d5120e-cf51-491f-9a2a-c908a45de5d9,2018-01-06
K00660,Debitkarte,c2aeedab-a959-436d-80b7-0d18e1e2d910,2017-12-19
K00660,Kreditkarte,3dd9f0e7-c295-4cb4-be91-17ddae3f4b14,2021-08-29
K00660,Sparbuch,63cf3d06-ef4a-4b1b-beef-735bdd921ff8,2024-12-30
K00660,Wertpapierdepot,872994e6-58a0-44c9-9c81-2c7bac836a50,2018-06-07
K00661,Immobilienfinanzierung,52947031-566f-42b3-8e4a-60c49fdc2630,2021-06-17
K00661,Konsumkredit,7c08d505-cc2c-452e-b232-bb6235425e90,2015-09-01
K00661,Sparbuch,52786b04-ada5-4a50-8cf1-44ce0b8f7a69,2018-12-19
K00661,Wertpapierdepot,65613700-0e3c-4275-a3d5-ded6391a9bd5,2020-10-21
K00662,Wertpapierdepot,d0b5e738-ca46-47db-859d-c1f509dcbd98,2015-12-28
K00663,Sparbuch,824c0bc1-676b-44f5-b4de-27c657fc2696,2020-01-11
K00663,Immobilienfinanzierung,c7fe5c75-cb26-452c-8d76-4301dd0f1280,2022-06-24
K00663,Debitkarte,b4dcb98d-a7bc-41c8-a573-1edd7e3f7706,2017-05-16
K00663,Konsumkredit,debefe06-b12c-4b5e-801c-e46117ea75a5,2024-08-16
K00664,Immobilienfinanzierung,89817622-6033-45e0-a0cd-893f0e7f0f98,2024-07-31
K00664,Girokonto,d03ee5d1-acb8-42d6-a7b3-558fc29eb951,2020-11-19
K00664,Wertpapierdepot,c41c1792-0791-461f-b727-b7f2a765b287,2024-03-19
K00665,Girokonto,85fdf898-d237-48e1-b922-43fbcbe13d9c,2015-05-11
K00665,Wertpapierdepot,b80cc860-a0ea-49a5-b046-5354303fe7dd,2023-09-19
K00665,Debitkarte,52361064-46f1-4bdf-8b0a-258071143b7a,2015-05-02
K00666,Sparbuch,23ea2443-aca3-4aa7-a097-d824e88009fb,2019-03-04
K00666,Wertpapierdepot,9253aed4-d5a1-4868-a9db-710c8dc5d467,2023-10-27
K00667,Konsumkredit,0ce79864-77d5-4f78-b0b0-81703e7dda15,2025-03-12
K00668,Konsumkredit,a4301564-5f08-414a-ad22-a0ea679d023f,2022-12-19
K00669,Debitkarte,06258467-4440-4e12-b70c-70cdac9e445b,2023-01-26
K00669,Immobilienfinanzierung,27162d69-de9e-4761-9e64-e8e477cd4c82,2016-12-02
K00669,Kreditkarte,979a72cf-887d-4857-91cf-0bf05fd33a4a,2024-12-10
K00670,Wertpapierdepot,7b324c62-4ba3-4bee-af35-ad67abdf158c,2016-09-04
K00671,Girokonto,17228ba7-5ea0-4208-a7d0-7d96569274d4,2021-02-27
K00671,Immobilienfinanzierung,d5b9c790-a941-4786-b9d7-fccca1fdbcde,2015-07-28
K00671,Sparbuch,cd797c06-7e77-46b1-a5a4-9419b88521be,2020-07-02
K00671,Kreditkarte,9ff86db2-3870-43aa-9798-deaa8646b41e,2020-11-25
K00672,Debitkarte,9dea0a5e-d30b-4ddc-89d4-aad8aa37115a,2015-06-17
K00672,Immobilienfinanzierung,18d9704b-5f86-4cd7-b1b6-73440252f576,2022-10-07
K00672,Wertpapierdepot,143c7aea-0377-47bc-ad6f-4a9682a25773,2015-06-26
K00672,Sparbuch,80f3a867-4baa-4a99-a46a-2c8cdd1ef0fc,2019-10-13
K00672,Konsumkredit,baacc057-8871-42da-bf0d-e35720455662,2016-08-26
K00673,Wertpapierdepot,246de8d3-c134-45cf-b4e2-aa6d4b8136b4,2024-01-26
K00673,Konsumkredit,946fb679-c2fb-42f7-b89b-7d50f847af48,2016-11-13
K00673,Sparbuch,49105ca8-25d4-40f7-91c9-7491051feb34,2020-08-16
K00674,Debitkarte,3c0f90d0-a78b-4169-a418-b57d2c884adb,2024-08-14
K00674,Sparbuch,f05f5159-e4c8-46d5-8db2-37c89f6a0112,2024-08-31
K00674,Kreditkarte,ea421215-a1ef-4e2c-aa10-28e4efcfbd77,2022-12-27
K00674,Girokonto,2228636c-5c52-481a-aaf8-b865ff0ebf8e,2019-02-17
K00674,Wertpapierdepot,5897bd92-abe2-4206-b59a-20c912af47aa,2018-02-09
K00675,Sparbuch,10aaa3ae-9533-48ad-b99c-4c922863638c,2022-05-18
K00676,Immobilienfinanzierung,7f92fc87-909e-4bc4-acbe-f9fdd28e558c,2023-12-22
K00676,Kreditkarte,3a0edf3f-5611-4805-aaf7-7f24f92c8496,2015-11-03
K00676,Girokonto,c90afcbe-ca2d-4d22-bfd9-be70d0b23049,2015-07-02
K00676,Debitkarte,b321d299-465b-4f7a-9afb-549639140efc,2015-12-29
K00676,Wertpapierdepot,8ed662a5-e9ec-4aa7-b6b0-0e4485994ebc,2017-07-09
K00677,Debitkarte,2c1d36cb-8b76-472e-a761-36ab384740d3,2018-10-26
K00677,Kreditkarte,88a1cad1-d9b5-485d-92f9-10c2bb7079df,2015-03-25
K00677,Immobilienfinanzierung,daaac629-b4c6-4da8-8f14-5fa67905844e,2023-11-26
K00677,Girokonto,2558cd52-8507-4073-b612-4ad1c07c1c13,2024-01-15
K00678,Wertpapierdepot,fc601c0b-e8c4-47e3-8b87-3f0b44b8bbd1,2024-04-25
K00678,Sparbuch,e2b79039-1e49-4a66-afee-0f3de2bd6a28,2023-01-26
K00679,Konsumkredit,635d4c89-bcae-4d4f-b9f9-9dfe84a6ff22,2017-11-30
K00679,Girokonto,493f7c53-0e70-4556-a5a0-070633dd3fce,2019-11-22
K00679,Sparbuch,174d8d48-5c8d-4eb8-8d2c-a7766c696e58,2017-06-16
K00679,Immobilienfinanzierung,7be070e8-8528-4ab4-aa8a-623ad2dadfae,2020-09-06
K00680,Girokonto,a85288cd-ce39-4cc0-ac4d-627c50aca60f,2023-04-23
K00681,Debitkarte,cfbe010f-93fd-404e-994f-75daa00bc98a,2018-10-13
K00681,Wertpapierdepot,89c8f59b-3185-44fb-8697-bbcc86a6b8e9,2019-09-01
K00682,Kreditkarte,7497c19c-8797-48ac-8fbc-41f0a0287190,2021-05-27
K00682,Immobilienfinanzierung,3629e46f-a31a-409e-ac08-13bb72ec42d5,2018-07-13
K00682,Konsumkredit,77c16245-6e91-4d39-8535-121aad05719c,2024-03-30
K00682,Girokonto,53b59cdc-e427-47b4-b421-25006bcc7efe,2015-08-22
K00683,Girokonto,f24e46ee-5529-49f8-9a9c-f16e41f82cd0,2022-11-25
K00683,Wertpapierdepot,f2e8a9fd-a53c-4768-9249-6cce8c890eab,2016-05-25
K00683,Sparbuch,fec4e561-e068-43e7-9efe-2c3684875701,2022-09-05
K00683,Konsumkredit,3698a2ed-2dfd-4006-8dd1-ac45094184bd,2015-11-14
K00683,Debitkarte,a437e316-a2d3-4b8e-9f8d-d1db4e1aa56d,2018-04-09
K00684,Wertpapierdepot,f4a99b6e-d567-4eb4-9537-1be7446021ae,2020-01-11
K00684,Girokonto,cae2b917-2d4f-4de6-a253-1151dcdda664,2023-02-16
K00684,Konsumkredit,f123c746-e439-49e0-8ac5-ff7b400d3270,2024-07-10
K00684,Sparbuch,b203c8fd-9cab-476a-8eec-c8557625e84e,2016-10-30
K00684,Kreditkarte,768682d3-9f98-4137-847f-6727e63b04c2,2023-07-25
K00685,Immobilienfinanzierung,f1b43f40-aa65-4a26-9f00-02456827d9a2,2022-08-10
K00685,Debitkarte,0950a18e-df2d-451d-a6af-e75d85b2c4ff,2019-09-07
K00685,Konsumkredit,4e5bdbe6-6552-47db-b69b-b62422c81845,2016-09-28
K00686,Immobilienfinanzierung,537468c5-1b49-42db-b641-516e8496674c,2021-06-11
K00686,Konsumkredit,7bfee0ca-e4f8-4fa1-884e-9679f4131b19,2020-08-16
K00686,Debitkarte,e64c8407-bf6d-472b-85c5-fb3bb3b817ba,2018-02-02
K00687,Girokonto,2a6e47ce-e486-4d67-85b4-b26d9e6b7c2e,2019-07-06
K00687,Sparbuch,955e3adb-babd-4763-a2e0-5d50dec1f6b6,2023-03-09
K00688,Debitkarte,7bcfc723-d7f5-4f71-af67-5729f150f977,2016-09-22
K00688,Wertpapierdepot,2b287f62-f9df-414d-bd46-515d540b3912,2022-11-05
K00689,Sparbuch,5c6c5485-d642-4737-a149-1ad30fd8eb6a,2024-10-18
K00690,Sparbuch,20c4d8ae-49f1-49ca-a0e6-66939633e174,2015-12-19
K00691,Konsumkredit,37af19da-23ab-460e-968d-f40ba6eaba70,2016-01-15
K00691,Immobilienfinanzierung,3cc63d75-9f68-43f2-95ed-6a9a86a4ad00,2017-12-30
K00691,Debitkarte,732fbdff-0031-4c1e-96d0-2c9ec83353c3,2017-10-14
K00691,Girokonto,97218f6d-ad35-4b03-8ac5-ba41b1f4329c,2024-12-07
K00692,Immobilienfinanzierung,230d4f0d-f046-40e3-b959-0d29f1c709c9,2022-06-18
K00692,Sparbuch,b17fc92e-7414-4ac1-b227-0a7637088143,2024-03-15
K00692,Konsumkredit,6a247b22-58ed-480e-8371-52dde6ff0169,2024-01-16
K00692,Debitkarte,5a6dbe66-62ed-4703-8d58-d07b2027c631,2020-04-03
K00692,Kreditkarte,b1d7bbc6-262f-4bbe-9a6c-aabc5b410eab,2024-06-15
K00693,Debitkarte,404485a5-4cdb-4fe5-b808-334f3009aa29,2025-03-18
K00693,Girokonto,e90bd669-4ff6-49a2-af79-52c69f3bdac8,2015-06-22
K00693,Kreditkarte,0efd99bd-ec4e-41ed-a1db-15879af235d7,2023-04-26
K00694,Debitkarte,430be04b-9505-4d2c-8793-3ff30259e16c,2020-07-28
K00694,Kreditkarte,6946b59e-1a29-4e45-8f18-15d8e332c538,2019-08-14
K00695,Debitkarte,bb2375f4-acfe-4d42-b6fb-d6b150ed944f,2024-09-10
K00695,Kreditkarte,26cdc0f8-124d-4fc4-ba3a-856eb52eb52f,2024-07-12
K00695,Wertpapierdepot,1410df5d-0d59-4798-ab6e-e00222d17611,2022-08-22
K00696,Sparbuch,db3977c5-327b-4b9f-9896-7b841aafc8a8,2018-05-20
K00697,Sparbuch,c6bd8a21-6818-4503-80b2-6355a53b3c4e,2015-11-05
K00697,Girokonto,9eec9c18-9be4-49b3-9929-6a54963efc01,2018-11-03
K00697,Debitkarte,6cfe62b3-00a0-4d4f-8791-0be178d3581e,2023-03-23
K00698,Konsumkredit,1c1ebde5-b323-4bbe-b7e4-1a8b0ae4ad40,2023-07-24
K00698,Wertpapierdepot,ae8354f9-6ed9-4554-9d5e-6c4e2bf79081,2015-11-24
K00698,Girokonto,f4bddbd7-d714-4ecf-88c5-da634f75e958,2024-07-18
K00699,Immobilienfinanzierung,f916303f-a55d-4616-a93e-dab7dd344e9c,2023-01-10
K00699,Sparbuch,21657d3c-9279-4199-be69-eff5f3130853,2022-03-04
K00699,Girokonto,20476134-30a1-4572-9be6-a28294ddefba,2016-11-09
K00700,Debitkarte,01d900a1-bb39-4683-962a-6ce4738cfbfd,2017-08-28
K00700,Konsumkredit,b1753784-1801-48f4-b08a-27cc6ec95b59,2022-09-25
K00700,Wertpapierdepot,493335af-5962-41ca-92d9-23cef83de938,2016-11-23
K00700,Sparbuch,4076f8ef-0d21-41e2-a20a-e5b119ea3854,2017-03-02
K00701,Konsumkredit,af48fb34-273a-4f6d-9628-be2d6525a42b,2016-10-30
K00702,Debitkarte,880e317f-88a9-4f76-9ff1-2c361902190a,2021-10-02
K00703,Girokonto,b926ef0c-add4-4d68-a08c-e5e4954c53ff,2018-10-07
K00703,Debitkarte,1f8fc1e6-5179-47ad-a77c-144c9d79584f,2018-08-30
K00704,Debitkarte,02e9e2b0-1f65-4f63-b4b9-080c86a9b8eb,2023-05-07
K00705,Sparbuch,19b18726-4c31-45f1-b4c8-7bffaa84ccfa,2019-07-22
K00705,Debitkarte,e77f7ba1-5abc-4438-8ee0-4b6c8a46ba7c,2022-03-31
K00706,Immobilienfinanzierung,a6ca681d-619f-4bda-b402-4f8b48502344,2022-03-03
K00706,Kreditkarte,0117fc0d-0bbb-4335-923b-3705a343e09b,2024-06-19
K00706,Girokonto,add3608d-2d6a-41e1-8910-c7f7a21297cd,2024-02-28
K00706,Debitkarte,16a4e257-56cf-478e-81c3-ba13a35ed8b9,2020-07-04
K00707,Girokonto,ecb49605-dda4-4d58-adb0-577270a30013,2022-11-11
K00708,Sparbuch,00319269-bbc5-45d8-850d-99debba15250,2021-01-30
K00709,Debitkarte,45816b3d-d370-4d64-b21b-120406c28dee,2016-10-31
K00709,Sparbuch,5e1714c7-71f5-4916-a9cc-e07af2fd1d22,2020-02-07
K00709,Girokonto,fce8d992-19ff-46db-a7eb-f19510eea238,2020-10-23
K00709,Immobilienfinanzierung,150ee228-b63c-43ce-9559-cf1621aed84c,2017-11-04
K00710,Girokonto,45c88a49-95c9-4d36-818a-29e67b79cee5,2023-02-06
K00711,Girokonto,2953ed2b-dbaa-45c7-b106-6c8b8d7b9d6a,2021-06-04
K00711,Sparbuch,58ada4fb-077f-447c-8098-e2f1ae6ec335,2018-05-13
K00711,Wertpapierdepot,68f6b1ea-e487-4f67-bedc-038d4000dc80,2020-04-04
K00711,Konsumkredit,edba7ee2-e28a-41b6-a7f6-40a325316fb4,2018-06-30
K00712,Konsumkredit,7f30a191-6df4-4f93-9a68-d7aabd092735,2021-08-23
K00712,Girokonto,1f09dcd0-e3d4-4a81-a85f-f94f82375ab4,2022-11-26
K00712,Debitkarte,2c45630e-3c4d-4883-a3fc-dd022538e3e7,2016-11-05
K00712,Wertpapierdepot,fd2c666e-7049-4332-b94a-8126cc40fa92,2015-05-28
K00713,Immobilienfinanzierung,432eb940-f772-48b2-b709-df893bbb7822,2017-04-08
K00713,Sparbuch,148ad50e-5874-4138-81b0-4cba26bfe931,2021-02-15
K00714,Immobilienfinanzierung,f21ef218-7820-46c4-af1b-c8f6c07e4f0b,2020-08-20
K00714,Debitkarte,d8da6bd7-b136-4c1d-a1d5-ec36471278ff,2022-11-30
K00715,Sparbuch,4c02f216-a73e-4b65-8fe4-fdd3087a2927,2022-09-10
K00715,Girokonto,be53fff8-9ac7-47ec-85d5-61790cb7e38f,2023-04-27
K00715,Wertpapierdepot,f9a0fd06-320d-4ed9-aaba-c384f608d34f,2023-04-16
K00715,Debitkarte,8c656406-4898-411a-95eb-1cac14638376,2023-02-05
K00716,Konsumkredit,b6b7e6bc-8620-4af1-8f12-1d68c360cc50,2016-07-30
K00716,Debitkarte,e1a89e28-fa35-4550-a36c-85c4975a9d53,2020-03-25
K00716,Wertpapierdepot,fbf8c2e2-4b1e-400b-ba96-912e51d00f17,2017-06-06
